text,original_text,domain,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
ăn bao nhiêu quán lẩu ếch mà ưng mỗi quán này vừa rẻ vừa ngon nhưng quán có đặc điểm là những ngày lễ tết đông khách mà đến ăn tầm 9h là làm qua loa ngon như ngày thường,Ăn bao nhiêu quán lẩu ếch mà ưng mỗi quán này. Vừa rẻ vừa ngon nhưng quán có đặc điểm là những ngày lễ tết đông khách mà đến ăn tầm 8-9h là làm qua loa k ngon như ngày thường,restaurant,0,0,0,0,0,1,0,0,1,0,1,-1
ăn bát cháo mà đi xuyên qua tận mấy quận bị ốm mà được rủ đi cái là đi liền nói chung đi ăn đêm thì cũng chỉ có ra đây nay người ko đc khoẻ thì xa đến mấy có được bát cháo này cũng tỉnh cả người ăn cháo xong uống sinh tố no lăn lóc hết cả buồn ngủ,"Ăn bát cháo mà đi xuyên qua tận mấy quận 😂 Bị ốm mà được rủ đi cái là đi liền 😂 Nói chung đi ăn đêm thì cũng chỉ có ra đây, nay người ko đc khoẻ thì xa đến mấy có được bát cháo này cũng tỉnh cả người. Ăn cháo xong uống sinh tố, no lăn lóc, hết cả buồn ngủ 😂😂😂",restaurant,0,0,1,0,0,1,0,-1,0,0,0,0
ăn bình thường nước chấm chán nhưng buồn mồm ăn cũng tệ chỉ có ốc lớn ốc vừa,Ăn bình thường Nước chấm chán 😪Nhưng buồn mồm ăn cũng k tệ . Chỉ có ốc lớn n ốc vừa .,restaurant,0,0,0,0,0,0,-1,0,0,0,0,0
ăn bình thườngnhìn cứ lèo tèonước dùng hơi mặngà dai,ăn bình thườngnhìn cứ lèo tèonước dùng hơi mặngà dai,restaurant,0,0,0,0,0,-1,-1,0,0,0,0,0
ăn cấp độ không vì ko bít ăn cay cũng được chứ ko phải quá ngon như mng ca tụng hehee,Ăn cấp độ không vì ko bít ăn cay. Cũng được chứ ko phải quá ngon như mng ca tụng hehee,restaurant,0,0,0,0,0,0,0,0,0,0,0,0
ăn cay vào mùa này là tuyệt vời nhất quả đất cá viên quán ngon hết nhân viên thân thiện nữa,"Ăn cay vào mùa này là tuyệt vời nhất quả đất ^^ cá viên ở quán ngon hết ý,nhân viên thân thiện nữa",restaurant,0,0,0,0,0,1,0,0,0,0,0,1
ăn chả cá lã vọng quán bánh tôm hồ tây cũng khá là ngon cá tươi nhưng giá cân cá đây là 600k cân ko nên ăn lẩu đây,"Ăn chả cá lã vọng ở quán bánh tôm hồ tây, cũng khá là ngon, cá tươi nhưng giá 1 cân cá ở đây là 600k/1 cân, ko nên ăn lẩu ở đây",restaurant,0,0,0,0,-1,1,0,0,0,0,0,0
ăn chỗ này cũng lâu lắm luôn đólúc nào cũng gọi phần bò trứng trà đá với dĩa cà rốt ko phần thập cẩm thì ko có phô mai như những chỗ khác nhưng mà thịt bò nhiều là rất ok thịt bò ngồi cắt mệt nghỉ luôn có điều khoai tây bây giờ xách thành cọng chứ ko là miếng bự như hùi đó thích như trước hơn xà lách thì lần nào ăn cũng thấy đắng sốt của bò ngon lắm ăn mãi ko chán giá vừa tầm từ 50 110k,"Ăn chỗ này cũng lâu lắm r luôn đóLúc nào cũng gọi 1 phần bò trứng, trà đá với dĩa cà rốt ko :3 Phần thập cẩm thì ko có phô mai như những chỗ khác, nhưng mà thịt bò nhiều là rất ok .Thịt bò ngồi cắt mệt nghỉ luôn :)) Có điều khoai tây bây giờ xách thành cọng chứ ko là miếng bự như hùi đó, thích như trước hơn, xà lách thì lần nào ăn cũng thấy đắng @@ Sốt của bò ngon lắm ăn mãi ko chán. Giá vừa tầm, từ 50 -110k",restaurant,0,0,0,0,0,1,0,0,0,0,0,0
ăn có chỗ ngồi mát mẻ thích dễ sợ nhìn nồi lẩu tưởng nhỏ cơ nà nhỏ thật,Ăn có chỗ ngồi mát mẻ thích dễ sợ. ;) nhìn nồi lẩu tưởng nhỏ cơ nà nhỏ thật.,restaurant,1,0,0,0,0,0,-1,0,0,0,0,0
ăn cơm gà nhiều quán khác rồi nên thấy quán này ăn gọi là thường chả có gì đặc biệt mà giá lại nhỉnh hơn chỗ khác đồ ăn bày thì đẹp tí nào,Ăn cơm gà ở nhiều quán khác rồi nên thấy quán này ăn gọi là thường :)) chả có gì đặc biệt mà giá lại nhỉnh hơn chỗ khác :)) đồ ăn bày thì k đẹp tí nào ý 😒😒,restaurant,0,0,0,0,-1,0,-1,0,0,0,0,0
ăn cơm mà muốn mát là phải vào đây cơm khá dẻo và rất thơm luôn sường thì được nêm rất vừa miệng miếng sường khá to nhé vào đây thì yên tâm cái ko phải thịt bậy bạ nhưng bù lại giá ngột thở đồ chua thì lèo tèo chán nhất vụ đó haizzz nhân viên phục vụ khá tốt,"Ăn cơm mà muốn mát là phải vào đây 😁😁 cơm khá dẻo và rất thơm luôn. Sường thì được nêm rất vừa miệng, miếng sường khá to nhé, vào đây thì yên tâm cái ko phải thịt bậy bạ nhưng bù lại giá ngột thở 😢😢 đồ chua thì lèo tèo, chán nhất vụ đó haizzz. Nhân viên phục vụ khá tốt",restaurant,1,0,0,0,-1,1,0,0,0,0,0,1
ăn crawfish nhìu nơi nhưng vẫn thấy ăn cajun cua dễ ăn hơn vì vị của nó qá cay và hăng nó vừa mang chút vị của tây vừa mang chút việt nam nên dễ ăn hơn nhìu ah trong ảnh là 250g tôm hùm đất cùng 250g chem chép giá mình nhớ khoảng là 450k loại gián qán ấm cúng nhân viên pục vụ tận tình và anh chị chủ cũng rất xì teen ah,"Ăn Crawfish ở nhìu nơi nhưng vẫn thấy ăn ơ Cajun cua dễ ăn hơn vì vị của nó k qá cay và hăng, nó vừa mang chút vị của tây vừa mang chút Việt Nam nên dễ ăn hơn nhìu ah. Trong ảnh là 250g tôm hùm đất cùng 250g chem chép, giá mình nhớ khoảng là 450k 2 loại. K gián qán ấm cúng, nhân viên pục vụ tận tình, và anh chị chủ cũng rất xì teen ah :p",restaurant,1,0,0,0,0,1,0,0,0,0,0,1
ăn của chị ấy từ hồi cấp từ cái hồi lấy ghế làm bàn trong ngõ xđ bún đây là bún quấn tay ko phải quấn máy nên hơi vụn nếu ăn ko quen nhưng mà rất ngấm nước dùng thịt bò tươi đậu ngấm nhưng ko bị úng nước ớt chưng thơm siêu cay ăn mà nc mũi chảy ròng ròng nói chung là bún ngon gây nghiện đặc biệt là rau sống đây sạch sẽ và ngon mng mỗi lần ăn là cứ phải đủ bộ như hình dắt lũ bạn đi ăn đứa nào cũng lây nghiện rồi hàng quán sạch sẽ phục vụ cũng nhanh nhẹn nhiệt tình địa chỉ ngõ 279 xã đàn cạnh bột thành râu hương bún riêu 8h sáng 1h chiều,"Ăn của chị ấy từ hồi cấp 1 , từ cái hồi lấy ghế làm bàn trong ngõ XĐ . Bún ở đây là bún quấn tay , ko phải quấn máy nên hơi vụn nếu ăn ko quen , nhưng mà rất ngấm nước dùng . Thịt bò tươi , đậu ngấm nhưng ko bị úng nước. Ớt chưng thơm , siêu cay 😭 ăn mà nc mũi chảy ròng ròng. Nói chung là bún ngon , gây nghiện , đặc biệt là rau sống ở đây sạch sẽ và ngon mng ạ . Mỗi lần ăn là cứ phải đủ bộ như hình 😝 Dắt 1 lũ bạn đi ăn đứa nào cũng lây nghiện rồi 😂Hàng quán sạch sẽ. Phục vụ cũng nhanh nhẹn , nhiệt tình.Địa chỉ : ngõ 279 Xã Đàn , cạnh bột Thành Râu . Hương bún riêu.8h sáng - 1h chiều",restaurant,0,0,0,0,0,1,1,0,0,1,0,1
ăn cũng bình thường tạm ổn,Ăn cũng bình thường tạm ổn,restaurant,0,0,0,0,0,0,0,0,0,0,0,0
ăn cũng đc chỗ này phải 3ng ăn may ra hết 399k nồi nhaa,Ăn cũng đc. Chỗ này phải 3ng ăn may ra hết. 399k/nồi nhaa,restaurant,0,0,0,0,0,0,1,0,0,0,0,0
ăn cũng được phá lấu nấu vừa không dai không mềm nước dùng hơi mặn nhiều mỡ quá và nhiều tỏi không hợp gu mình lắm 25k chén cũng đầy đặn nước mắm me pha rất ngon nhé điểm cộng,"Ăn cũng được à.Phá lấu nấu vừa, không dai, không mềm. Nước dùng hơi mặn, nhiều mỡ quá và nhiều tỏi, không hợp gu mình lắm. 25k/chén cũng đầy đặn. Nước mắm me pha rất ngon nhé! Điểm cộng (y)",restaurant,0,0,0,0,1,0,1,0,0,0,0,0
ăn cũng được không tồi cho một bữa sángần sân bóng xuân đỉnh nhé mấy chế,"Ăn cũng được, không tồi cho một bữa sán👍👍Gần sân bóng xuân đỉnh nhé mấy chế..👌👌",restaurant,0,0,0,0,0,0,0,0,0,0,0,0
ăn cũng được vừa miệng nhân viên phục vụ còn chậm quên luôn cả khách gọi món gì do là quán mới mở còn lúng túng nên tạm chấp nhận anh chủ quán dễ thương giá cả cũng hợp lý vừa túi sinh viên,"Ăn cũng được, vừa miệng. Nhân viên phục vụ còn chậm quên luôn cả khách gọi món gì 😅 do là quán mới mở còn lúng túng nên tạm chấp nhận. Anh chủ quán dễ thương. Giá cả cũng hợp lý vừa túi sinh viên ☺️☺️☺️",restaurant,0,0,0,0,0,1,0,0,0,0,1,0
ăn cũng được chắc do nằm giữa trung tâm nên hơi đắt nhưng đầy bát quán còn có rất nhiều món khác,Ăn cũng được. Chắc do nằm giữa trung tâm nên hơi đắt :)) nhưng đầy 1 bát ú ụ. Quán còn có rất nhiều món khác,restaurant,0,0,0,0,0,0,1,1,0,0,-1,0
ăn cũng ngon rẻ nữa cả đống bánh trên hết có gần 50k,"Ăn cũng ngon :)) rẻ nữa, cả đống bánh trên hết có gần 50k",restaurant,0,0,0,0,1,1,0,0,0,0,0,0
an cung ngon gia ca okie,An cung ngon 😊Gia ca okie 😊,restaurant,0,0,0,0,0,1,0,0,0,0,1,0
ăn cũng ngon làm từ vị thuốc bắc cho những người thích và không ai thích ăn vị thuốc bắc thì đừng kêu món này,Ăn cũng ngon làm từ vị thuốc bắc cho những người thích và không ai thích ăn vị thuốc bắc thì đừng kêu món này,restaurant,0,0,0,0,0,1,0,0,0,0,0,0
ăn cũng ngon ốc giác nêm vừa miệng không quá mặn món kêu lên cũng nhanh menu phong phú với nhiều loại ốc khác nhau không gian quán thoáng mát sạch sẽ và trên lầu có máy lạnh nhân viên nhanh nhẹn nhiệt tình giá cả cũng hợp túi tiền lắm người đi khoảng 150k thôi,"Ăn cũng ngon ốc giác nêm vừa miệng không quá mặn, món kêu lên cũng nhanh, menu phong phú với nhiều loại ốc khác nhau. Không gian quán thoáng mát, sạch sẽ và trên lầu có máy lạnh. Nhân viên nhanh nhẹn, nhiệt tình. Giá cả cũng hợp túi tiền lắm, 2 người đi khoảng 150k thôi :3 .",restaurant,1,0,0,0,0,1,1,0,0,0,1,1
ăn cũng ngon chị chủ quán thân thiện 106 c4 nghĩa tân,"Ăn cũng ngon, chị chủ quán thân thiện. 106 C4 Nghĩa Tân",restaurant,0,0,0,0,0,1,0,0,0,0,0,1
ăn cũng nhiều chỗ rồi chỗ này 10 điểm xử lí đồ lòng cực kì sạch mùi rất tươi cảm giác rất là thịt thà không cảm giác ăn hoá chất có nhiều combo để lựa chọn giá hợp lí quán sạch sẽ phá lấu khô là hơi bị ngon luôn hãy uống thêm ly nước sâm khi ăn đây nhé,"Ăn cũng nhiều chỗ rồi, chỗ này 10 điểm xử lí đồ lòng cực kì sạch mùi, rất tươi, cảm giác rất là ""thịt thà"" không cảm giác ăn hoá chất , có nhiều combo để lựa chọn giá hợp lí, quán sạch sẽ, phá lấu khô là hơi bị ngon luôn, hãy uống thêm 1 ly nước sâm khi ăn ở đây nhé!",restaurant,0,0,1,0,1,1,1,0,0,1,0,0
ăn cũng okk lắm 1bát đầy đặn ăn no lắm phục vụ khu đấy thì khỏi nói tận tình từ lúc mình vẫn ở đường vào tới quá,Ăn cũng okk lắm 😝😝 1bát đầy đặn ăn no lắm :3 phục vụ khu đấy thì khỏi nói tận tình từ lúc mình vẫn ở đường vào tới quá :v,restaurant,0,0,0,0,0,1,1,0,0,0,0,1
ăn cũng ổn nc là giống mấy quán phở bên đường,Ăn cũng ổn nc là giống mấy quán phở bên đường,restaurant,0,0,0,0,0,0,0,0,0,0,0,0
ăn cũng ổn ốc to đậu ngongiá hơi chát tí,"Ăn cũng ổn, ốc to, đậu ngonGiá hơi chát tí :(",restaurant,0,0,0,0,-1,1,1,0,0,0,0,0
ăn cũng tạm ổn đồ nướng 5k xiên que vầy là chấp nhận được có điều nhóm lửa ban đầu quá to nên bỏ đồ lên nướng là cháy nhanh ngoài thì cháy mà trong lại chưa chín cơ mà vừa nướng vừa tám chuyện vừa ăn thì quá tuyệt luôn rồi thành ra không để những cái không hay mình và nhỏ em gái đi với nhau hết 170k là no rồigiá trung bình 180k người,"Ăn cũng tạm ổn, đồ nướng 5K xiên que vầy là chấp nhận được, có điều nhóm lửa ban đầu quá to nên bỏ đồ lên nướng là cháy nhanh, ngoài thì cháy mà trong lại chưa chín. Cơ mà vừa nướng vừa tám chuyện vừa ăn thì quá tuyệt luôn rồi thành ra không để ý những cái không hay. Mình và nhỏ em gái đi với nhau hết 170K là no rồiGiá trung bình: 180k/ 2 người",restaurant,0,0,0,0,0,0,0,0,0,0,0,0
ăn đến ngán luôn đóa miếng sủi cảo lận mà miếng nào miếng nấy to lắm luôn nên ăn rất đã giá khá rẻ 30k thôi nên dân tình bu đông quá trời luôn lần nào ghé quán cũng phải mò tìm chỗ trống mà ngồi ngoài chuyện đó ra thì mọi thứ đều rất hài lòng,"Ăn đến ngán luôn đóa, 4, 5 miếng sủi cảo lận, mà miếng nào miếng nấy to lắm luôn nên ăn rất đã. Giá khá rẻ, 30k thôi, nên dân tình bu đông quá trời luôn. Lần nào ghé quán cũng phải mò tìm chỗ trống mà ngồi. Ngoài chuyện đó ra thì mọi thứ đều rất hài lòng.",restaurant,0,0,0,0,1,1,1,0,1,0,0,0
ăn hàng này được hơn năm rồi vẫn ưng nhất chỗ này nước dùng chế rất vừa miệng ăn kèm với giò tai và chả cá lại còn rẻ bát đầy đủ tn mà có 20k chẹp chẹp quá ổn quán chỉ là hàng gánh rong nhưng chỗ ngồi và chỗ để xe cũng khá ổn nếu đi từ ngõ 91 ng chí thanh thẳng vào vẫn đc nhé ngõ rộng thoải mái mà mở hàng tầm từ 2h 6h chiều nhá,"Ăn hàng này được hơn 2 năm rồi, vẫn ưng nhất chỗ này. Nước dùng chế rất vừa miệng, ăn kèm với giò tai và chả cá. Lại còn rẻ. 1 bát đầy đủ tn mà có 20k. Chẹp chẹp...quá ổn..quán chỉ là hàng gánh rong nhưng chỗ ngồi và chỗ để xe cũng khá ổn, nếu đi từ ngõ 91 Ng Chí Thanh thẳng vào vẫn đc nhé, ngõ rộng thoải mái mà. Mở hàng tầm từ 2h - 6h chiều nhá..",restaurant,0,0,0,0,1,1,1,1,1,0,0,0
ăn hết trog vòng 5phút nước ngon cá mềm rau vừa ngồi vỉa hè phục vụ nhanh 1bát 30 nghìn foody,Ăn hết trog vòng 5phút Nước ngon Cá mềm Rau vừa Ngồi vỉa hè Phục vụ nhanh 1bát 30 nghìn(Foody),restaurant,0,0,0,0,0,1,0,0,0,0,0,1
ăn hoài ăn mãi vẫn chưa ngán luôn món này đơn giản mà ngon quá chừng mình gọi đầy đủ ăn cho đã vì cái nào cũng thích hết trơn chả cốm ngon đậu giòn thịt luộc bùi bùi tuyệt vời mắm tôm thì thơm lừng luôn nhé người ăn cho đã 100k luôn bảo ngọc,"Ăn hoài ăn mãi vẫn chưa ngán luôn.Món này đơn giản mà ngon quá chừng. Mình gọi đầy đủ ăn cho đã. Vì cái nào cũng thích hết trơn. Chả cốm ngon, đậu giòn, thịt luộc bùi bùi. Tuyệt vời. Mắm tôm thì thơm lừng luôn nhé.2 người ăn cho đã, 100k luôn. @Bảo Ngọc",restaurant,0,0,0,0,0,1,1,0,0,0,0,0
ăn hoài ngán,ăn hoài k ngán,restaurant,0,0,0,0,0,1,0,0,0,0,0,0
ăn hoài vẫn nghiền bánh canh ngon nhưng hơi it mỗi lần ăn tui phải gọi phần bánh thêm mới đủ nước ngon beo béo ghẹ muối ớt tươi ngon đặc biệt trà đá 2k mà ngon cực mùi hoa cúc hoa nhài giá cũng bình dân nè nchung ngon,Ăn hoài vẫn nghiền 💋 bánh canh ngon nhưng hơi it (mỗi lần ăn tui phải gọi 1 phần bánh thêm mới đủ ) nước ngon & beo béo ... Ghẹ & muối ớt tươi ngon ... Đặc biệt trà đá 2k mà ngon cực >> mùi hoa cúc hoa nhài j á 😝 giá cũng bình dân nè .. Nchung NGON,restaurant,0,1,1,0,0,1,-1,0,1,0,1,0
ăn ngon như được giới thiệu chắc phần vì giao hàng nên phô mai còn chảy nữa mà bị cứng rồi còn được béo ngon nữa ăn phần gà sốt thôi thì cũng khác gà sốt mật ong lần sau sẽ order các món khác ăn thử vì ưng quán này ship nhanh chóng,"Ăn k ngon như được giới thiệu chắc phần vì giao hàng nên phô mai k còn chảy nữa mà bị cứng rồi, k còn được béo ngon nữa. Ăn phần gà sốt thôi thì cũng k khác gà sốt mật ong. Lần sau sẽ order các món khác ăn thử vì ưng quán này ship nhanh chóng 😍😍😍",restaurant,0,0,0,0,0,-1,0,0,1,0,0,1
