text,original_text,domain,FACILITIES#CLEANLINESS,FACILITIES#COMFORT,FACILITIES#DESIGN&FEATURES,FACILITIES#GENERAL,FACILITIES#MISCELLANEOUS,FACILITIES#PRICES,FACILITIES#QUALITY,FOOD&DRINKS#MISCELLANEOUS,FOOD&DRINKS#PRICES,FOOD&DRINKS#QUALITY,FOOD&DRINKS#STYLE&OPTIONS,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,HOTEL#MISCELLANEOUS,HOTEL#PRICES,HOTEL#QUALITY,LOCATION#GENERAL,ROOMS#CLEANLINESS,ROOMS#COMFORT,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,ROOMS#MISCELLANEOUS,ROOMS#PRICES,ROOMS#QUALITY,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOM_AMENITIES#DESIGN&FEATURES,ROOM_AMENITIES#GENERAL,ROOM_AMENITIES#MISCELLANEOUS,ROOM_AMENITIES#QUALITY,SERVICE#GENERAL
vị trí của khách sạn sun city nha trang mặc dù nằm trong hẻm nhưng để tìm và vị trí thuận tiện cho đi lại các nơi khá tốt nhân viên lễ tân nhiệt tình nhân viên phục vụ điểm tâm tầng 12 cũng dễ thương bữa ăn sáng thì không có điểm gì để khen thực đơn 75 là bánh mì và trứng chế biến không được hợp khẩu vị không hấp dẫn mình thuê phòng standard không có view nhưng mình rất hài lòng về phòng vì với giá 340k như vậy là ok với mình nói thật bình thường phòng nhỏ nhưng bố trí hài hoà nhìn đẹp mắt,"Vị trí của Khách sạn Sun City Nha Trang mặc dù nằm trong hẻm nhưng để tìm và ở vị trí thuận tiện cho đi lại các nơi khá tốt. Nhân viên lễ tân nhiệt tình. Nhân viên phục vụ điểm tâm ở tầng 12 cũng dễ thương. Bữa ăn sáng thì không có điểm gì để khen. Thực đơn 75% là bánh mì và trứng. Chế biến không được hợp khẩu vị, không hấp dẫn. Mình thuê phòng standard không có view nhưng mình rất hài lòng về phòng, vì với giá 340k như vậy là ok với mình (nói thật bình thường, phòng nhỏ nhưng bố trí hài hoà, nhìn đẹp mắt).",hotel,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ăn sáng tệ phòng được nhưng ko đủ người làm vệ sinh khách ra ngoài ko dọn khách đang ngủ gọi dọn phòng tự dưng đặt đêm một phòng đêm giường đơn khách đến bảo chỉ cho đêm giường đêm sau phải dời sang phòng giường phòng tắm thiết kế ko hợp lý nước nóng lạnh không ổn định,"Ăn sáng tệ, phòng được nhưng ko đủ người làm vệ sinh, khách ra ngoài ko dọn, khách đang ngủ gọi dọn phòng, tự dưng đặt 2 đêm một phòng 2 đêm 2 giường đơn, khách đến bảo chỉ cho ở 1 đêm 2 giường, đêm sau phải dời sang phòng 1 giường, phòng tắm thiết kế ko hợp lý, nước nóng lạnh không ổn định.",hotel,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,-1,0,0,-1,-1
khách sạn khá gần biển thuận tiện đi lại phòng ốc đẹp ăn sáng hơi ít món giá phòng hợp lý nhân viên thân thiện và nhiệt tình gia đình chúng tôi hài lòng với sun city nha trang,"Khách sạn khá gần biển, thuận tiện đi lại, phòng ốc đẹp. Ăn sáng hơi ít món. Giá phòng hợp lý. Nhân viên thân thiện và nhiệt tình, gia đình chúng tôi hài lòng với Sun City Nha Trang.",hotel,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
khách sạn sun city nha trang thành phố nha trang mới sạch sẽ tuy nhiên phòng không quạt hút quạt máy nên có đi chơi về mệt thì cảm thấy ngột ngạt trong phòng,"Khách sạn Sun City Nha Trang, thành phố Nha Trang mới, sạch sẽ. Tuy nhiên, phòng không quạt hút, quạt máy nên có đi chơi về mệt thì cảm thấy ngột ngạt trong phòng.",hotel,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0
tôi rất hài lòng khi em thuỷ của chudu24 giới thiệu cho tôi khách sạn sun city nha trang thành phố nha trang tôi phòng giường giá chỉ có 550 ngàn đêm phòng rất sạch gần biển thức ăn thì đơn giản nhưng là ăn sáng nên chấp nhận được cám ơn chudu24 và các bạn khách sạn sun city nha trang,"Tôi rất hài lòng khi em Thuỷ của Chudu24 giới thiệu cho tôi khách sạn Sun City Nha Trang, thành phố Nha Trang. Tôi ở phòng 2 giường giá chỉ có 550 ngàn/ đêm. Phòng rất sạch, gần biển.Thức ăn thì đơn giản nhưng là ăn sáng nên chấp nhận được. Cám ơn Chudu24 và các bạn khách sạn Sun City Nha Trang.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
đánh giá khách sạn sun city nha trang khách sạn tuy sao nhưng rất sạch sẽ nhân viên vui vẻ thân thiện tuy nhiên trong thời gian này kế bên khách sạn đang có công trường xây dựng nên khá ồn ào,"Đánh giá Khách sạn Sun City Nha Trang:Khách sạn tuy 2 sao nhưng rất sạch sẽ. Nhân viên vui vẻ, thân thiện.Tuy nhiên, trong thời gian này kế bên khách sạn đang có công trường xây dựng nên khá ồn ào.",hotel,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vợ chồng tôi khách sạn sun city nha trang ngày 05 06 04 2014 đánh giá chung là nhân viên phục vụ tốt chu đáo nhưng tôi đặt phòng dulex thì đánh giá chất lượng phòng chưa tốt không tương xứng với giá phòng là 750k,"Vợ chồng tôi ở Khách sạn Sun City Nha Trang 2 ngày 05,06/04/2014, đánh giá chung là nhân viên phục vụ tốt, chu đáo, nhưng tôi đặt phòng dulex thì đánh giá chất lượng phòng chưa tốt, không tương xứng với giá phòng là 750k.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1
khách sạn nhỏ trong hẻm nhưng sạch sẽ gần biển không khí gia đình giá cả rất hợp lý,"Khách sạn nhỏ, trong hẻm nhưng sạch sẽ, gần biển, không khí gia đình, giá cả rất hợp lý.",hotel,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vừa rồi tôi có dịp nghỉ mát nha trang và tôi chọn khách sạn sun city nha trang của chudu24 vì tôi đặt phòng superior twin và có cửa sổ nhưng khi đến thì khách sạn hết phòng này và chuyển cho tôi phòng deluxe tuy hơi nhỏ nhưng phòng có cửa sổ thoáng nhìn ra biển rất đẹp nội thất phòng đều còn mới sạch sẽ nhân viên thân thiện kể cả nhân viên dọn phòng nói chung là rất hài lòng nếu có dịp quay lại nha trang tôi cũng sẽ chon khách sạn này,"Vừa rồi tôi có dịp nghỉ mát ở Nha Trang và tôi chọn khách sạn Sun City Nha Trang của Chudu24, vì tôi đặt phòng superior twin và có cửa sổ nhưng khi đến thì khách sạn hết phòng này và chuyển cho tôi phòng deluxe tuy hơi nhỏ nhưng phòng có cửa sổ thoáng, nhìn ra biển rất đẹp, nội thất phòng đều còn mới sạch sẽ, nhân viên thân thiện kể cả nhân viên dọn phòng, nói chung là rất hài lòng. Nếu có dịp quay lại Nha Trang tôi cũng sẽ chon khách sạn này.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
khách sạn sạch sẽ và sang trọng ngay trung tâm tp nha trang gần biển và bến xe trung chuyển ra sân bay do đó chỉ cần đi 10 15p là đến khách sạn rồi xung quanh bán đồ ăn nhiều giá bình dân đặc biệt là có chợ đêm bán đồ lưu niệm nhân viên khách sạn nhiệt tình sẵn sàng tư vấn cho khách và hỗ trợ các dịch vụ tour tại nha trang rất hài lòng và hi vọng lần sau sẽ ủng hộ tiếp tục,"Khách sạn sạch sẽ và sang trọng. Ngay trung tâm TP Nha Trang, ở gần biển và bến xe trung chuyển ra sân bay do đó chỉ cần đi 10-15p là đến khách sạn rồi.Xung quanh bán đồ ăn nhiều, giá bình dân. Đặc biệt là có chợ đêm bán đồ lưu niệm.Nhân viên khách sạn nhiệt tình sẵn sàng tư vấn cho khách và hỗ trợ các dịch vụ tour tại Nha Trang.Rất hài lòng và hi vọng lần sau sẽ ủng hộ tiếp tục :)",hotel,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
khách sạn rất ok phòng đẹp nhân viên rất nhiệt tình hướng dẫn các địa điểm ăn uống và hỗ trợ khách hàng rất nhiệt tình,"Khách sạn rất ok, phòng đẹp, nhân viên rất nhiệt tình hướng dẫn các địa điểm ăn uống và hỗ trợ khách hàng rất nhiệt tình.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
tốt tôi rất hài lòng lễ tân thân thiện,"Tốt. Tôi rất hài lòng, lễ tân thân thiện.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mình râ thích khách sạn này vì gâ trung tâm quẹo ra con hẻm là có thê đê mặt biê đường trâ phú khách sạn nằm ngay sau lưng khách sạn novotel còn nhân viên khách sạn thì râ nhiê tình và thân thiê phòng sạch sẽ thoáng mới giá cả hợp lý nê có dịp lâ sau mình sẽ ghé lại và giới thiê với bạn bè,"Mình rất thích khách sạn này vì gần trung tâm quẹo ra con hẻm là có thể đến mặt biển đường Trần Phú, khách sạn nằm ngay sau lưng khách sạn Novotel, còn nhân viên khách sạn thì rất nhiệt tình và thân thiện, phòng sạch sẽ thoáng, mới. Giá cả hợp lý. Nếu có dịp lần sau mình sẽ ghé lại và giới thiệu với bạn bè",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
phòng deluxe nhỏ 901 so với quảng cáo chắc chắn không được 26m2 như quảng cáo chỉ khoảng 14m2 dịch vụ khách sạn chậm chiều 17 10 có mưa nước mưa từ cửa thông nhỏ ngoài hành lang do không đóng đã hắt nước vào hành lang và chảy vào trong phòng minh nhưng mình gọi điện mấy lần vẫn không có người lên lau dọn sau khi có người lên lau dọn thì lấy luôn khăn lau để nhà tắm của phòng minh ra lau và không trả lại báo hại phòng mình không có khăn để lau chân trong ngày liền tầm nhìn bị hạn chế vì bị khách sạn novotel chắn trước mặt tối 16 10 mình checkin khách sạn muộn 7h có nhờ lễ tân đun cho phích nước để pha sữa cho cháu nhỏ nhưng gọi ít nhất lần mất gần 2h vẫn ko thấy nước mang lên sau mình cáu quá gọi mãi thì khoảng hơn 9h tối mới thấy mang cho bình nước đủ pha cốc sữa cho cháu và uống cốc nước thì hết sạch không hiểu nổi lễ tân không lịch sự hỏi thì trả lời vòng vo và linh tinh mặt lạnh như tiền lúc mình trả phòng khách sạn cũng không chào tạm biệt một câu chủ khách sạn không thân thiện với khách chỉ quan tâm tới tiền thì phải ăn sáng cực tệ chỉ có món bún thực tế là miến ngoài miền bắc nấu với gà bò lèo tèo không thể ăn nổi không phục vụ ăn trưa và tối dọn phòng khách sạn thái độ với khách nhà mình có trẻ nhỏ cháu chưa tuổi nên có làm dây vài giọt sữa và nước cam ra ga giường mình còn không phát hiện ra mà dọn phòng kêu ca là không được làm thế nếu không giặt không sạch sẽ bắt nhà mình đền tiền ga giường hay thật cứ làm như nhà mình cố đổ ra giường vậy điều hoà phòng 901 mình bị hỏng bên quạt thổi chỉ mát điều hoà làm đêm mình rất nóng điều hoà ngay trên đầu giường nên hơi bất tiện với nhà có trẻ nhỏ nói chung mình cũng ko đòi hỏi nhiều khách sạn tầm chỉ tự nhủ bản thân lần sau đã đi chơi thì không tiết kiệm nữa mà fải từ trở lên may ra mới đc phục vụ ngon lành lần sau trở lại nha trang sẽ không sun city,"Phòng deluxe nhỏ (901) so với quảng cáo, chắc chắn không được 26m2 như quảng cáo (chỉ khoảng 14m2). Dịch vụ khách sạn chậm: chiều 17/10 có mưa, nước mưa từ cửa thông nhỏ ngoài hành lang do không đóng đã hắt nước vào hành lang và chảy vào trong phòng minh nhưng mình gọi điện mấy lần vẫn không có người lên lau dọn. Sau khi có người lên lau dọn thì lấy luôn khăn lau để nhà tắm của phòng minh ra lau và không trả lại, báo hại phòng mình không có khăn để lau chân trong 2 ngày liền. Tầm nhìn bị hạn chế vì bị khách sạn Novotel chắn trước mặt.Tối 16/10 mình checkin khách sạn muộn (7h), có nhờ lễ tân đun cho 1 phích nước để pha sữa cho cháu nhỏ nhưng gọi ít nhất 4 lần (mất gần 2h) vẫn ko thấy nước mang lên. Sau mình cáu quá, gọi mãi thì khoảng hơn 9h tối mới thấy mang cho bình nước (đủ pha 1 cốc sữa cho cháu và uống 1 cốc nước thì hết sạch). Không hiểu nổi!Lễ tân không lịch sự, hỏi thì trả lời vòng vo và linh tinh. Mặt lạnh như tiền. Lúc mình trả phòng khách sạn cũng không chào tạm biệt một câu. Chủ khách sạn không thân thiện với khách, chỉ quan tâm tới tiền thì phải.Ăn sáng cực tệ. Chỉ có món bún (thực tế là miến ngoài miền Bắc), nấu với gà, bò lèo tèo. Không thể ăn nổi! Không phục vụ ăn trưa và tối.Dọn phòng khách sạn thái độ với khách: Nhà mình có trẻ nhỏ (cháu chưa 2 tuổi) ở nên có làm dây 1 vài giọt sữa và nước cam ra ga giường (mình còn không phát hiện ra) mà dọn phòng kêu ca là không được làm thế, nếu không giặt không sạch sẽ bắt nhà mình đền tiền ga giường. Hay thật! cứ làm như nhà mình cố ý đổ ra giường vậy.Điều hòa phòng 901 mình ở bị hỏng 1 bên quạt thổi, chỉ mát 1/2 điều hòa làm 3 đêm mình ở rất nóng. Điều hòa ngay trên đầu giường nên hơi bất tiện với nhà có trẻ nhỏ.Nói chung, mình cũng ko đòi hỏi nhiều ở khách sạn tầm 2**, chỉ tự nhủ bản thân lần sau đã đi chơi thì không tiết kiệm nữa mà fải ở từ 4**** trở lên may ra mới đc phục vụ ngon lành.Lần sau trở lại Nha Trang, sẽ không ở Sun city.",hotel,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,-1
khách sạn sạch sẽ những nước bốn rửa mặt hơi yếu nhân viên nhiệt tình thân thiện,"Khách sạn sạch sẽ những nước ở bốn rửa mặt hơi yếu! Nhân viên nhiệt tình, thân thiện!",hotel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
mình thấy giá hợp lý phòng sạch sẽ nhân viên thân thiện nhiệt tình hỗ trợ về thông tin du lịch,"Mình thấy giá hợp lý, phòng sạch sẽ, nhân viên thân thiện, nhiệt tình hỗ trợ về thông tin du lịch.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
khách sạn sạch đẹp gần trung tâm tiện việc đi lại phần lễ tân cần khắc phục lại việc trao đổi thông tin với nhau sau khi tôi một ngày thì có trao đổi với lê tân trực đêm là thay gì 12h ngày 14 tôi trả phòng tôi muốn giữ phọng lại tới 8h thì tính ra sao lê tân trả lời là để em check lại sau khi check phong xong trả lời tôi là còn phòng và chấp nhận trả thêm ngày nhưng sau đó buổi sáng ngày 14 07 2013 tối có báo cho lê tân biết thì một cô nữ lại báo tôi là không được mong khách sạn sớm khắc phục tôi đã từng những khách sạn như hoa đào golden summmer thì việc trên nhân viên lễ tân rất tốt hẹn năm sau gặp lại mong các bạn phục vụ được tốt hơn,"Khách sạn sạch đẹp, gần trung tâm tiện việc đi lại,phần lễ tân cần khắc phục lại việc trao đổi thông tin với nhau.sau khi tôi ở một ngày thì có trao đổi với lê tân trực đêm là thay gì 12h ngày 14 tôi trả phòng tôi muốn giữ phọng lại tới 8h thì tính ra sao, lê tân trả lời là để em check lại sau khi check phong xong trả lời tôi là còn phòng và chấp nhận trả thêm 1 ngày.Nhưng sau đó buổi sáng ngày 14/07/2013 tối có báo cho lê tân biết thì một cô nữ lại báo tôi là không được.Mong khách sạn sớm khắc phục, tôi đã từng ở những khách sạn như Hoa Đào, Golden Summmer, thì việc trên nhân viên lễ tân rất tốt. hẹn năm sau gặp lại mong các bạn phục vụ được tốt hơn!",hotel,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
có lẽ vào mùa du lịch nên giá khách sạn khá cao so với mặt bằng chung tôi thuê phòng 550k nhưng so với chất lượng chỉ bằng phòng 350k hệ thống nước nóng còn hạn chế phải chờ rất lâu nước mới có thể ấm lên một chút mọi thứ đều khác đều tốt nhân viên vui vẻ lịch sự ân cần,"Có lẽ vào mùa du lịch nên giá khách sạn khá cao so với mặt bằng chung. Tôi thuê phòng 550k nhưng so với chất lượng chỉ bằng phòng 350k. Hệ thống nước nóng còn hạn chế, phải chờ rất lâu nước mới có thể ấm lên một chút. Mọi thứ đều khác đều tốt, nhân viên vui vẻ, lịch sự, ân cần.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1
khách sạn mới phòng ốc sạch sẽ nhân viên thân thiện nhiệt tình cung cấp thông tin hữu ích giá cả hợp lý nhân viên nhà hàng hoạt bát và giới thiệu món ăn hợp lý theo khẩu vị vùng miền đặc biệt ăn uống rẻ ngon và sạch sẽ hơn bên ngoài nhà tôi chỉ phải trả thêm 20k cho mỗi món,"Khách sạn mới, phòng ốc sạch sẽ, nhân viên thân thiện, nhiệt tình, cung cấp thông tin hữu ích, giá cả hợp lý, nhân viên nhà hàng hoạt bát và giới thiệu món ăn hợp lý theo khẩu vị vùng miền, đặc biệt ăn uống rẻ, ngon và sạch sẽ hơn bên ngoài,nhà tôi chỉ phải trả thêm 20k cho mỗi món",hotel,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
gia đình tôi đã trãi qua kỳ nghỉ đây cảm nhận của tôi là khách sạn có tiện nghi đầy đủ sạch sẽ thoáng mát vị trí cách biển đi bộ vài phút gia đình tôi cảm thấy hài lòng khi chọn dịch vụ này,"Gia đình Tôi đã trãi qua kỳ nghỉ ở đây. Cảm nhận của Tôi là khách sạn có tiện nghi đầy đủ, sạch sẽ thoáng mát. Vị trí cách biển đi bộ vài phút. Gia đình Tôi cảm thấy hài lòng khi chọn dịch vụ này.",hotel,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vị trí khách sạn trung tâm nhưng tầm nhìn thì bị chắn bởi toà nhà phía trước nên không đẹp giá hơi cao so với chất lượng phòng,"Vị trí khách sạn ở trung tâm nhưng tầm nhìn thì bị chắn bởi tòa nhà phía trước nên không đẹp, giá hơi cao so với chất lượng phòng.",hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
với cách phục vụ tận tình dễ thương của nhân viên phục vụ tôi cảm thấy hài lòng khi chọn dịch vụ đây phòng óc đầy đủ tiện nghi để tôi sử dụng tuy nhiên thức ăn sáng hơi đơn giản và hơi ít nên cải thiện vấn đề này để khách có thể thoải mái hơn về khâu ẩm thực của nhà hàng khách sạn,Với cách phục vụ tận tình dễ thương của nhân viên phục vụ. Tôi cảm thấy hài lòng khi chọn dịch vụ ở đây. Phòng óc đầy đủ tiện nghi để Tôi sử dụng. Tuy nhiên thức ăn sáng hơi đơn giản và hơi ít. Nên cải thiện vấn đề này để khách có thể thoải mái hơn về khâu ẩm thực của nhà hàng khách sạn.,hotel,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
